respondent_id,contact_date,channel,action_type,time_to_response_hours
R441,2024-10-29,Phone,no_response,
R441,2024-04-21,Phone,declined,
R442,2024-02-12,LinkedIn,sent,
R442,2024-12-12,LinkedIn,sent,
R442,2024-10-11,LinkedIn,sent,
R442,2024-05-07,LinkedIn,replied,58
R442,2024-07-03,Phone,opened,
R443,2024-08-16,Email,declined,
R443,2024-08-08,Email,scheduled,
R443,2024-12-17,Email,no_response,
R443,2024-04-26,Email,replied,35
R443,2024-03-10,Email,sent,
R443,2024-03-10,Phone,replied,46
R443,2024-04-19,Email,no_response,
R443,2024-05-11,Email,sent,
R444,2024-02-25,Email,declined,
R444,2024-03-29,LinkedIn,clicked,
R444,2024-05-16,Email,declined,
R444,2024-05-10,Email,sent,
R445,2024-08-05,Phone,clicked,
R445,2024-06-24,LinkedIn,sent,
R445,2024-06-19,LinkedIn,no_response,
R445,2024-04-09,Email,replied,66
R445,2024-05-08,Phone,clicked,
R445,2024-02-26,Phone,opened,
R445,2024-06-29,Phone,scheduled,
R445,2024-09-02,Phone,sent,
R446,2024-05-23,Email,opened,
R446,2024-02-20,Email,scheduled,
R446,2024-08-05,Email,sent,
R446,2024-04-13,Email,sent,
R446,2024-02-24,Email,scheduled,
R447,2024-09-13,Phone,sent,
R447,2024-12-11,Email,replied,44
R447,2024-06-04,Phone,sent,
R447,2024-02-22,Phone,sent,
R448,2024-11-24,Email,clicked,
R448,2024-07-05,Email,clicked,
R448,2024-12-29,Email,opened,
R448,2024-05-29,Email,clicked,
R448,2024-09-20,LinkedIn,opened,
R448,2024-09-06,Email,clicked,
R448,2024-10-24,Email,sent,
R449,2024-07-29,Email,sent,
R449,2024-01-25,LinkedIn,sent,
R449,2024-10-20,LinkedIn,sent,
R449,2024-12-06,LinkedIn,sent,
R449,2024-05-31,Phone,sent,
R449,2024-01-24,LinkedIn,replied,26
R449,2024-09-08,Email,sent,
R449,2024-02-29,LinkedIn,sent,
R450,2024-03-06,Phone,replied,42
R450,2024-02-22,Phone,opened,
R450,2024-04-15,Phone,opened,
R450,2024-04-05,Phone,opened,
R450,2024-06-24,Email,opened,
R450,2024-02-08,Phone,sent,
R451,2024-06-16,Phone,sent,
R451,2024-02-11,Email,replied,30
R451,2024-04-13,Email,sent,
R452,2024-11-28,Email,sent,
R452,2024-07-22,Phone,opened,
R452,2024-01-08,Phone,sent,
R452,2024-10-08,Email,sent,
R452,2024-02-12,Email,no_response,
R452,2024-04-19,Email,replied,32
R453,2024-07-28,Email,declined,
R453,2024-08-24,Email,sent,
R453,2024-12-21,Email,replied,36
R453,2024-11-14,Phone,sent,
R453,2024-02-18,Email,sent,
R453,2024-04-24,Email,opened,
R454,2024-06-03,LinkedIn,scheduled,
R454,2024-05-16,LinkedIn,sent,
R454,2024-06-15,Email,opened,
R454,2024-11-16,LinkedIn,no_response,
R455,2024-07-17,LinkedIn,sent,
R455,2024-03-11,LinkedIn,clicked,
R455,2024-01-07,Email,sent,
R455,2024-07-18,LinkedIn,sent,
R455,2024-12-01,LinkedIn,sent,
R455,2024-03-07,Phone,opened,
R455,2024-05-17,LinkedIn,sent,
R455,2024-08-29,LinkedIn,no_response,
R456,2024-07-31,Email,replied,19
R456,2024-06-29,LinkedIn,replied,22
R456,2024-09-10,LinkedIn,sent,
R456,2024-04-10,Email,sent,
R457,2024-12-16,Email,sent,
R457,2024-03-27,LinkedIn,scheduled,
R457,2024-07-03,LinkedIn,replied,65
R457,2024-03-31,LinkedIn,declined,
R458,2024-09-04,Email,opened,
R458,2024-08-01,Email,sent,
R458,2024-12-24,Email,no_response,
R458,2024-09-05,Email,sent,
R458,2024-05-05,Email,sent,
R458,2024-01-04,Email,no_response,
R459,2024-03-28,Email,opened,
R459,2024-05-30,Email,sent,
R459,2024-06-24,Phone,sent,
R459,2024-07-29,Email,sent,
R459,2024-09-15,Email,clicked,
R460,2024-03-31,Email,sent,
R460,2024-09-15,Email,no_response,
R460,2024-07-09,Email,sent,
R460,2024-03-21,Phone,opened,
R460,2024-05-17,Email,sent,
R461,2024-12-15,Phone,sent,
R461,2024-05-05,Email,clicked,
R461,2024-12-21,LinkedIn,scheduled,
R462,2024-11-04,Phone,sent,
R462,2024-12-08,Phone,opened,
R462,2024-08-17,Phone,no_response,
R462,2024-12-10,Phone,sent,
R462,2024-11-05,LinkedIn,sent,
R463,2024-01-20,Phone,sent,
R463,2024-02-18,LinkedIn,opened,
R463,2024-05-14,Email,sent,
R463,2024-01-29,Email,sent,
R463,2024-02-17,Email,opened,
R463,2024-09-25,Phone,replied,57
R463,2024-01-03,Email,sent,
R464,2024-09-14,LinkedIn,sent,
R464,2024-01-16,Email,opened,
R464,2024-04-03,Email,sent,
R464,2024-12-23,Email,sent,
R464,2024-05-13,Email,clicked,
R465,2024-10-27,LinkedIn,replied,11
R465,2024-11-22,Phone,no_response,
R465,2024-05-12,Phone,sent,
R465,2024-11-07,Phone,declined,
R465,2024-02-01,Phone,sent,
R465,2024-10-31,Phone,sent,
R465,2024-09-25,Phone,replied,26
R465,2024-01-25,Phone,replied,48
R466,2024-11-11,Phone,sent,
R466,2024-02-28,Phone,sent,
R466,2024-07-31,Email,sent,
R466,2024-06-04,LinkedIn,opened,
R466,2024-11-09,LinkedIn,no_response,
R466,2024-10-02,LinkedIn,sent,
R466,2024-07-28,LinkedIn,sent,
R466,2024-02-26,LinkedIn,sent,
R467,2024-07-03,Phone,sent,
R467,2024-02-23,LinkedIn,declined,
R467,2024-07-27,Email,no_response,
R467,2024-12-07,Email,sent,
R468,2024-10-19,LinkedIn,sent,
R468,2024-12-05,Phone,sent,
R468,2024-10-30,LinkedIn,opened,
R468,2024-09-08,LinkedIn,sent,
R469,2024-10-30,Email,opened,
R469,2024-04-21,Email,sent,
R469,2024-12-31,Email,sent,
R469,2024-01-06,Email,declined,
R469,2024-07-09,Phone,sent,
R469,2024-11-29,Email,no_response,
R469,2024-10-05,Email,opened,
R470,2024-12-05,Email,no_response,
R470,2024-01-13,Email,sent,
R470,2024-10-29,Phone,declined,
R470,2024-02-13,Email,sent,
R470,2024-04-14,Email,replied,19
R470,2024-06-08,Email,clicked,
R470,2024-06-02,Phone,sent,
R471,2024-08-29,LinkedIn,sent,
R471,2024-06-29,Email,no_response,
R471,2024-01-14,LinkedIn,replied,12
R471,2024-06-28,Email,replied,67
R471,2024-10-18,Phone,no_response,
R472,2024-09-20,Email,replied,56
R472,2024-06-16,Phone,clicked,
R472,2024-08-01,Email,sent,
R472,2024-05-29,Email,sent,
R472,2024-01-16,Email,declined,
R472,2024-03-31,Phone,opened,
R473,2024-04-29,Email,clicked,
R473,2024-09-09,LinkedIn,sent,
R473,2024-02-29,Email,declined,
R473,2024-09-22,Email,sent,
R473,2024-01-31,Email,opened,
R474,2024-01-21,LinkedIn,opened,
R474,2024-08-06,LinkedIn,sent,
R474,2024-03-21,LinkedIn,no_response,
R475,2024-10-15,LinkedIn,opened,
R475,2024-01-31,LinkedIn,replied,18
R475,2024-08-21,LinkedIn,sent,
R475,2024-02-05,LinkedIn,sent,
R475,2024-05-11,LinkedIn,sent,
R475,2024-11-19,LinkedIn,sent,
R476,2024-12-11,LinkedIn,sent,
R476,2024-05-11,LinkedIn,sent,
R476,2024-01-09,LinkedIn,replied,5
R477,2024-01-30,Phone,replied,24
R477,2024-04-24,Email,replied,38
R477,2024-10-27,Email,replied,67
R477,2024-01-04,Email,opened,
R478,2024-11-20,Email,opened,
R478,2024-08-24,Email,sent,
R478,2024-01-23,Email,sent,
R478,2024-01-16,Email,declined,
R479,2024-01-22,LinkedIn,no_response,
R479,2024-03-12,LinkedIn,declined,
R479,2024-10-30,LinkedIn,no_response,
R480,2024-08-17,LinkedIn,sent,
R480,2024-04-16,Phone,opened,
R480,2024-07-26,Phone,opened,
R480,2024-07-26,Phone,replied,70
R480,2024-09-19,Phone,replied,52
R480,2024-02-20,Phone,opened,
R481,2024-03-05,LinkedIn,sent,
R481,2024-09-21,LinkedIn,sent,
R481,2024-12-03,LinkedIn,sent,
R481,2024-10-27,LinkedIn,replied,39
R481,2024-06-23,LinkedIn,sent,
R481,2024-05-31,Phone,sent,
R482,2024-09-22,Email,sent,
R482,2024-11-24,Phone,replied,59
R482,2024-10-30,Phone,opened,
R482,2024-06-11,LinkedIn,clicked,
R482,2024-12-08,Email,sent,
R482,2024-08-25,Phone,sent,
R482,2024-07-17,Phone,sent,
R482,2024-01-16,Phone,no_response,
R483,2024-11-04,LinkedIn,replied,26
R483,2024-10-22,Email,opened,
R483,2024-12-21,Phone,sent,
R483,2024-10-02,Phone,no_response,
R484,2024-08-26,LinkedIn,clicked,
R484,2024-03-09,LinkedIn,sent,
R484,2024-10-27,LinkedIn,sent,
R484,2024-01-06,LinkedIn,clicked,
R484,2024-08-07,LinkedIn,opened,
R484,2024-09-10,Email,replied,65
R485,2024-10-21,Phone,replied,48
R485,2024-12-23,Email,sent,
R485,2024-04-16,Email,no_response,
R485,2024-10-21,Phone,sent,
R485,2024-04-27,Email,no_response,
R486,2024-06-16,LinkedIn,scheduled,
R486,2024-09-07,LinkedIn,opened,
R486,2024-03-22,Email,replied,53
R486,2024-02-23,LinkedIn,no_response,
R487,2024-08-27,Phone,replied,9
R487,2024-12-31,LinkedIn,sent,
R487,2024-01-12,LinkedIn,sent,
R487,2024-07-27,Phone,opened,
R487,2024-06-13,LinkedIn,replied,5
R487,2024-12-31,Phone,sent,
R487,2024-10-20,LinkedIn,sent,
R488,2024-01-07,Phone,sent,
R488,2024-03-18,LinkedIn,opened,
R488,2024-03-05,Phone,declined,
R489,2024-04-11,Email,scheduled,
R489,2024-12-22,Email,replied,72
R489,2024-10-26,Email,declined,
R489,2024-10-13,Email,sent,
R489,2024-06-19,Email,clicked,
R489,2024-03-17,Email,clicked,
R490,2024-02-17,LinkedIn,replied,61
R490,2024-09-11,LinkedIn,sent,
R490,2024-03-22,Phone,sent,
R490,2024-07-27,LinkedIn,sent,
R490,2024-07-27,LinkedIn,clicked,
R490,2024-03-24,LinkedIn,sent,
R491,2024-01-10,Phone,clicked,
R491,2024-01-29,Email,no_response,
R491,2024-10-30,Email,sent,
R491,2024-04-25,Email,opened,
R491,2024-09-25,Email,replied,21
R491,2024-02-16,Email,opened,
R491,2024-12-24,LinkedIn,sent,
R492,2024-03-31,LinkedIn,sent,
R492,2024-02-22,LinkedIn,opened,
R492,2024-08-05,LinkedIn,sent,
R492,2024-12-13,LinkedIn,opened,
R492,2024-03-17,LinkedIn,replied,63
R492,2024-07-22,LinkedIn,clicked,
R492,2024-02-13,LinkedIn,sent,
R493,2024-06-04,Email,sent,
R493,2024-01-02,Phone,replied,20
R493,2024-12-22,Email,replied,58
R493,2024-11-08,Email,opened,
R493,2024-02-26,Email,sent,
R494,2024-10-16,Phone,scheduled,
R494,2024-02-27,LinkedIn,sent,
R494,2024-09-10,LinkedIn,sent,
R494,2024-06-28,Phone,sent,
R494,2024-06-05,Phone,sent,
R494,2024-02-04,Phone,sent,
R495,2024-03-15,Email,sent,
R495,2024-10-15,Email,sent,
R495,2024-03-15,Phone,declined,
R495,2024-11-24,Email,scheduled,
R495,2024-03-18,Email,sent,
R495,2024-09-11,Phone,replied,45
R496,2024-09-21,Email,sent,
R496,2024-10-30,Phone,sent,
R496,2024-03-07,LinkedIn,sent,
R496,2024-08-08,Phone,clicked,
R497,2024-06-12,LinkedIn,sent,
R497,2024-08-07,Phone,sent,
R497,2024-06-20,Email,opened,
R498,2024-09-10,Email,opened,
R498,2024-07-28,Phone,declined,
R498,2024-07-06,LinkedIn,declined,
R498,2024-07-09,LinkedIn,replied,22
R498,2024-08-02,Phone,sent,
R499,2024-03-26,Email,sent,
R499,2024-04-15,Email,replied,63
R499,2024-11-27,LinkedIn,clicked,
R499,2024-10-22,Email,scheduled,
R500,2024-01-19,Phone,sent,
R500,2024-02-16,Email,sent,
R500,2024-03-05,Email,sent,
R501,2024-05-25,LinkedIn,sent,
R501,2024-10-12,Email,sent,
R501,2024-03-06,LinkedIn,sent,
R502,2024-01-05,Email,opened,
R502,2024-04-02,Email,sent,
R502,2024-12-18,Phone,sent,
R503,2024-04-03,Phone,sent,
R503,2024-04-15,LinkedIn,sent,
R503,2024-05-12,Phone,sent,
R503,2024-12-06,Email,sent,
R503,2024-11-09,LinkedIn,sent,
R503,2024-03-19,Phone,scheduled,
R503,2024-07-30,Phone,sent,
R503,2024-01-08,Phone,scheduled,
R504,2024-06-07,Email,replied,30
R504,2024-09-24,Phone,declined,
R504,2024-05-28,Phone,sent,
R505,2024-12-15,LinkedIn,opened,
R505,2024-03-31,LinkedIn,declined,
R505,2024-08-23,LinkedIn,replied,63
R505,2024-10-15,LinkedIn,replied,44
R505,2024-12-21,LinkedIn,opened,
R506,2024-06-16,Email,opened,
R506,2024-07-11,LinkedIn,replied,67
R506,2024-07-05,Phone,no_response,
R506,2024-09-27,Email,opened,
R506,2024-04-23,Email,sent,
R507,2024-01-11,LinkedIn,sent,
R507,2024-02-24,Phone,opened,
R507,2024-09-14,LinkedIn,no_response,
R508,2024-03-05,Phone,replied,58
R508,2024-06-20,LinkedIn,no_response,
R508,2024-09-28,Email,sent,
R508,2024-05-29,Email,scheduled,
R509,2024-12-27,Email,sent,
R509,2024-05-25,Email,clicked,
R509,2024-07-27,Email,clicked,
R509,2024-10-12,Email,sent,
R509,2024-01-10,Phone,sent,
R509,2024-08-14,LinkedIn,sent,
R509,2024-07-04,Email,sent,
R509,2024-03-02,Email,no_response,
R510,2024-03-25,Email,sent,
R510,2024-05-13,Email,sent,
R510,2024-11-18,Email,sent,
R511,2024-10-23,Phone,replied,65
R511,2024-06-19,Phone,sent,
R511,2024-07-31,Phone,sent,
R511,2024-01-18,Email,no_response,
R511,2024-11-09,Phone,sent,
R511,2024-02-29,Phone,sent,
R511,2024-03-28,LinkedIn,no_response,
R512,2024-01-27,Phone,sent,
R512,2024-03-08,Phone,replied,36
R512,2024-10-04,Email,opened,
R512,2024-02-09,LinkedIn,opened,
R513,2024-04-18,Phone,sent,
R513,2024-03-14,LinkedIn,replied,6
R513,2024-03-06,Email,clicked,
R513,2024-06-16,LinkedIn,sent,
R513,2024-09-18,LinkedIn,sent,
R513,2024-09-30,LinkedIn,opened,
R514,2024-12-02,LinkedIn,declined,
R514,2024-12-23,LinkedIn,replied,37
R514,2024-08-24,Phone,clicked,
R515,2024-08-02,Email,opened,
R515,2024-12-31,LinkedIn,sent,
R515,2024-10-12,Email,declined,
R515,2024-05-28,Email,replied,55
R515,2024-11-13,Phone,opened,
R515,2024-04-16,Email,sent,
R515,2024-05-20,Email,sent,
R516,2024-03-16,Email,sent,
R516,2024-01-09,LinkedIn,opened,
R516,2024-07-14,Email,replied,59
R516,2024-10-21,LinkedIn,sent,
R516,2024-10-06,Email,sent,
R517,2024-04-27,Email,opened,
R517,2024-10-16,Phone,replied,38
R517,2024-03-01,Phone,sent,
R517,2024-11-30,Phone,sent,
R517,2024-11-01,Phone,sent,
R517,2024-02-20,LinkedIn,opened,
R517,2024-02-21,Phone,no_response,
R518,2024-05-01,LinkedIn,sent,
R518,2024-06-15,LinkedIn,opened,
R518,2024-01-08,LinkedIn,opened,
R519,2024-02-14,LinkedIn,sent,
R519,2024-12-09,Email,sent,
R519,2024-09-01,LinkedIn,replied,25
R519,2024-10-10,Email,opened,
R519,2024-04-16,LinkedIn,scheduled,
R520,2024-01-27,Email,opened,
R520,2024-07-11,Email,replied,33
R520,2024-12-02,Email,opened,
R520,2024-12-22,Email,sent,
R521,2024-03-02,LinkedIn,sent,
R521,2024-03-02,LinkedIn,sent,
R521,2024-10-08,Phone,sent,
R521,2024-04-30,Email,replied,13
R522,2024-10-06,Email,no_response,
R522,2024-02-08,Email,sent,
R522,2024-10-03,Email,sent,
R522,2024-04-03,Email,sent,
R522,2024-04-24,Email,no_response,
R522,2024-06-24,Email,sent,
R522,2024-04-30,LinkedIn,opened,
R522,2024-01-13,Email,replied,38
R523,2024-06-11,Email,sent,
R523,2024-10-01,Email,no_response,
R523,2024-06-24,Email,sent,
R523,2024-12-02,Email,clicked,
R523,2024-11-19,Email,sent,
R523,2024-06-21,Email,sent,
R523,2024-10-01,Email,replied,58
R523,2024-03-04,Email,opened,
R524,2024-04-10,Email,sent,
R524,2024-11-17,Email,sent,
R524,2024-03-06,Email,sent,
R525,2024-11-26,Phone,scheduled,
R525,2024-02-14,Phone,sent,
R525,2024-03-27,Email,no_response,
R526,2024-03-07,Email,sent,
R526,2024-09-15,Phone,sent,
R526,2024-07-23,Phone,declined,
R526,2024-06-26,Email,opened,
R527,2024-10-06,LinkedIn,no_response,
R527,2024-12-09,Email,opened,
R527,2024-01-17,Email,sent,
R527,2024-10-22,Phone,opened,
R527,2024-07-20,Email,sent,
R527,2024-06-20,Phone,sent,
R527,2024-09-18,Email,sent,
R527,2024-07-12,Email,clicked,
R528,2024-05-28,LinkedIn,sent,
R528,2024-02-04,LinkedIn,sent,
R528,2024-01-29,LinkedIn,sent,
R528,2024-09-19,LinkedIn,sent,
R528,2024-08-08,LinkedIn,sent,
R528,2024-02-22,Email,sent,
R528,2024-10-05,LinkedIn,sent,
R529,2024-12-18,LinkedIn,sent,
R529,2024-03-16,LinkedIn,sent,
R529,2024-06-24,Phone,no_response,
R529,2024-01-10,LinkedIn,clicked,
R529,2024-04-26,LinkedIn,opened,
R530,2024-10-06,LinkedIn,replied,20
R530,2024-08-05,Email,sent,
R530,2024-06-23,Email,sent,
R530,2024-08-21,Phone,no_response,
R530,2024-09-08,Email,opened,
R530,2024-10-21,Email,replied,17
R531,2024-11-17,LinkedIn,replied,24
R531,2024-01-06,LinkedIn,sent,
R531,2024-01-21,LinkedIn,replied,26
R531,2024-03-13,LinkedIn,replied,40
R532,2024-11-25,Email,sent,
R532,2024-02-05,Email,replied,32
R532,2024-08-20,Phone,sent,
R533,2024-08-03,Email,clicked,
R533,2024-07-24,Email,sent,
R533,2024-02-13,Email,sent,
R534,2024-03-31,LinkedIn,opened,
R534,2024-11-11,Email,sent,
R534,2024-04-02,Phone,clicked,
R534,2024-12-04,Email,opened,
R534,2024-03-23,Email,sent,
R534,2024-11-28,LinkedIn,sent,
R534,2024-10-08,LinkedIn,opened,
R535,2024-01-21,Email,no_response,
R535,2024-08-15,LinkedIn,opened,
R535,2024-05-09,Phone,opened,
R535,2024-06-23,LinkedIn,opened,
R535,2024-04-17,LinkedIn,sent,
R535,2024-10-09,Email,opened,
R535,2024-03-11,Phone,replied,37
R536,2024-02-19,Email,declined,
R536,2024-04-04,LinkedIn,sent,
R536,2024-10-05,Email,opened,
R536,2024-12-02,Email,opened,
R536,2024-05-11,Email,clicked,
R536,2024-10-02,Email,opened,
R537,2024-01-13,LinkedIn,clicked,
R537,2024-01-03,Email,sent,
R537,2024-08-11,Email,sent,
R538,2024-06-23,Email,no_response,
R538,2024-03-30,Email,sent,
R538,2024-08-28,LinkedIn,replied,60
R538,2024-02-04,Email,sent,
R538,2024-01-14,LinkedIn,sent,
R539,2024-07-13,Phone,opened,
R539,2024-11-01,Email,no_response,
R539,2024-11-29,Email,scheduled,
R539,2024-07-31,Phone,sent,
R539,2024-01-03,Phone,sent,
R540,2024-06-27,Email,opened,
R540,2024-02-09,Email,sent,
R540,2024-06-12,Phone,sent,
R540,2024-11-02,Email,opened,
R540,2024-08-22,Email,opened,
R541,2024-09-13,Email,sent,
R541,2024-12-25,Email,sent,
R541,2024-04-25,Email,sent,
R541,2024-02-21,Email,sent,
R541,2024-05-21,LinkedIn,opened,
R541,2024-03-26,Email,no_response,
R541,2024-02-15,Email,sent,
R542,2024-11-27,Email,sent,
R542,2024-08-25,Email,sent,
R542,2024-01-10,Phone,replied,57
R543,2024-05-31,LinkedIn,sent,
R543,2024-03-01,Email,replied,58
R543,2024-01-18,Phone,sent,
R544,2024-03-26,LinkedIn,sent,
R544,2024-05-16,LinkedIn,sent,
R544,2024-08-17,LinkedIn,opened,
R544,2024-05-07,LinkedIn,opened,
R544,2024-04-13,LinkedIn,opened,
R545,2024-07-04,LinkedIn,sent,
R545,2024-06-26,LinkedIn,sent,
R545,2024-12-22,LinkedIn,sent,
R545,2024-01-06,LinkedIn,sent,
R545,2024-12-06,LinkedIn,sent,
R546,2024-11-02,Email,no_response,
R546,2024-02-05,Email,sent,
R546,2024-11-22,Email,sent,
R547,2024-12-21,Email,opened,
R547,2024-10-07,Email,sent,
R547,2024-10-26,Email,opened,
R547,2024-01-14,Email,sent,
R547,2024-08-24,Email,sent,
R547,2024-10-11,LinkedIn,replied,67
R547,2024-11-25,Email,sent,
R547,2024-02-19,Email,opened,
R548,2024-09-17,LinkedIn,no_response,
R548,2024-04-19,Email,sent,
R548,2024-07-15,Phone,no_response,
R548,2024-09-08,Email,sent,
R548,2024-03-28,Email,opened,
R548,2024-11-08,Phone,clicked,
R548,2024-01-26,Email,replied,22
R549,2024-09-18,Email,opened,
R549,2024-05-23,Email,sent,
R549,2024-02-29,Phone,opened,
R549,2024-12-21,Email,sent,
R550,2024-09-24,Email,clicked,
R550,2024-03-15,Email,sent,
R550,2024-01-03,LinkedIn,opened,
R550,2024-03-03,Phone,clicked,
R550,2024-08-23,LinkedIn,replied,58
R551,2024-08-16,Phone,sent,
R551,2024-10-01,Email,declined,
R551,2024-01-18,Email,sent,
R551,2024-03-20,Email,sent,
R551,2024-08-02,LinkedIn,opened,
R551,2024-06-19,Email,opened,
R551,2024-11-24,Phone,opened,
R552,2024-09-11,Phone,declined,
R552,2024-05-05,Phone,sent,
R552,2024-09-11,Phone,opened,
R553,2024-03-12,Phone,sent,
R553,2024-02-07,Email,sent,
R553,2024-11-19,Phone,sent,
R553,2024-07-22,Phone,declined,
R553,2024-06-20,Phone,opened,
R553,2024-08-10,Phone,sent,
R554,2024-08-04,Phone,opened,
R554,2024-09-01,Phone,sent,
R554,2024-12-01,Phone,no_response,
R554,2024-07-09,Phone,opened,
R555,2024-10-24,LinkedIn,sent,
R555,2024-11-15,Phone,replied,49
R555,2024-06-30,LinkedIn,sent,
R555,2024-11-29,LinkedIn,clicked,
R555,2024-07-23,LinkedIn,sent,
R555,2024-12-26,LinkedIn,sent,
R555,2024-07-17,LinkedIn,clicked,
R556,2024-11-27,LinkedIn,sent,
R556,2024-06-13,LinkedIn,replied,49
R556,2024-08-29,LinkedIn,sent,
R557,2024-05-09,Phone,sent,
R557,2024-08-14,Email,opened,
R557,2024-05-01,Email,sent,
R558,2024-02-13,Phone,opened,
R558,2024-07-14,LinkedIn,replied,42
R558,2024-12-23,LinkedIn,clicked,
R558,2024-07-22,LinkedIn,sent,
R559,2024-11-13,Email,clicked,
R559,2024-09-13,LinkedIn,replied,40
R559,2024-01-17,Email,sent,
R560,2024-09-28,LinkedIn,opened,
R560,2024-01-09,Email,sent,
R560,2024-09-05,Phone,no_response,
R560,2024-07-19,Email,scheduled,
R560,2024-02-28,Email,no_response,
R560,2024-05-19,Email,replied,71
R560,2024-04-28,Email,sent,
R561,2024-02-10,LinkedIn,sent,
R561,2024-11-17,LinkedIn,sent,
R561,2024-11-26,Phone,opened,
R561,2024-09-23,LinkedIn,scheduled,
R562,2024-01-08,Phone,no_response,
R562,2024-07-01,Phone,sent,
R562,2024-05-13,Email,opened,
R562,2024-06-29,Email,declined,
R563,2024-12-20,Email,sent,
R563,2024-03-12,Email,sent,
R563,2024-04-22,Email,opened,
R564,2024-04-16,Email,opened,
R564,2024-10-16,Phone,replied,46
R564,2024-11-08,LinkedIn,sent,
R564,2024-04-26,Phone,replied,22
R564,2024-04-29,Email,clicked,
R564,2024-05-26,Phone,sent,
R564,2024-11-22,Phone,sent,
R565,2024-07-28,Email,sent,
R565,2024-10-22,LinkedIn,sent,
R565,2024-04-12,LinkedIn,sent,
R565,2024-05-03,Email,opened,
R565,2024-09-01,Email,opened,
R565,2024-12-21,Email,opened,
R566,2024-07-27,Email,sent,
R566,2024-11-09,Email,scheduled,
R566,2024-04-18,Email,opened,
R566,2024-12-13,Email,replied,21
R567,2024-02-19,Phone,no_response,
R567,2024-04-14,Phone,scheduled,
R567,2024-01-27,Phone,clicked,
R568,2024-10-14,LinkedIn,sent,
R568,2024-09-13,Email,sent,
R568,2024-09-29,Phone,declined,
R568,2024-05-16,LinkedIn,sent,
R569,2024-12-05,LinkedIn,sent,
R569,2024-10-27,LinkedIn,no_response,
R569,2024-11-17,LinkedIn,opened,
R569,2024-02-01,LinkedIn,sent,
R569,2024-02-14,Phone,sent,
R569,2024-09-21,Phone,sent,
R570,2024-01-30,Phone,scheduled,
R570,2024-03-24,Email,opened,
R570,2024-06-14,Email,replied,51
R570,2024-11-11,Email,scheduled,
R570,2024-01-01,Email,sent,
R570,2024-09-05,Email,sent,
R571,2024-09-17,Email,opened,
R571,2024-03-03,Phone,replied,14
R571,2024-06-12,Email,sent,
R572,2024-11-16,LinkedIn,replied,9
R572,2024-11-29,Phone,sent,
R572,2024-07-19,Phone,sent,
R572,2024-08-09,Phone,replied,18
R572,2024-05-31,Phone,sent,
R573,2024-05-11,LinkedIn,opened,
R573,2024-04-23,LinkedIn,sent,
R573,2024-08-04,LinkedIn,declined,
R573,2024-07-14,LinkedIn,declined,
R573,2024-10-07,LinkedIn,no_response,
R573,2024-07-20,Phone,sent,
R573,2024-05-14,LinkedIn,sent,
R573,2024-08-21,Phone,opened,
R574,2024-05-20,Phone,sent,
R574,2024-07-14,LinkedIn,opened,
R574,2024-02-12,Email,opened,
R574,2024-02-26,Email,sent,
R574,2024-05-21,LinkedIn,scheduled,
R574,2024-07-28,LinkedIn,no_response,
R574,2024-03-12,Phone,replied,13
R574,2024-08-11,LinkedIn,sent,
R575,2024-01-27,Email,sent,
R575,2024-05-07,Email,sent,
R575,2024-04-15,Email,sent,
R576,2024-06-13,Email,sent,
R576,2024-08-02,LinkedIn,replied,17
R576,2024-03-11,Email,sent,
R577,2024-07-22,LinkedIn,sent,
R577,2024-06-01,Phone,sent,
R577,2024-03-07,Phone,sent,
R578,2024-03-30,LinkedIn,sent,
R578,2024-09-16,Phone,opened,
R578,2024-12-27,Email,sent,
R578,2024-08-15,Email,sent,
R578,2024-03-19,Phone,sent,
R578,2024-04-05,Email,opened,
R578,2024-12-14,LinkedIn,sent,
R579,2024-11-25,Email,sent,
R579,2024-09-02,Phone,replied,25
R579,2024-09-28,LinkedIn,sent,
R579,2024-06-05,LinkedIn,opened,
R579,2024-04-25,LinkedIn,no_response,
R579,2024-01-18,LinkedIn,sent,
R580,2024-06-20,Email,replied,54
R580,2024-01-16,Email,replied,16
R580,2024-08-27,Email,sent,
R581,2024-02-25,Email,replied,24
R581,2024-03-19,LinkedIn,sent,
R581,2024-04-12,LinkedIn,sent,
R581,2024-10-10,Phone,no_response,
R582,2024-07-11,Phone,replied,23
R582,2024-01-05,Phone,clicked,
R582,2024-04-15,Phone,sent,
R582,2024-10-04,Phone,opened,
R582,2024-04-09,Phone,opened,
R582,2024-08-25,LinkedIn,sent,
R582,2024-09-25,Phone,replied,41
R583,2024-11-16,LinkedIn,sent,
R583,2024-03-26,LinkedIn,sent,
R583,2024-11-15,Phone,sent,
R583,2024-02-01,LinkedIn,sent,
R583,2024-12-01,Phone,no_response,
R583,2024-02-20,LinkedIn,sent,
R584,2024-03-19,Phone,declined,
R584,2024-07-04,Email,sent,
R584,2024-06-22,Email,sent,
R584,2024-04-15,Email,clicked,
R584,2024-03-03,LinkedIn,sent,
R584,2024-03-16,Email,opened,
R584,2024-11-11,Email,no_response,
R585,2024-11-16,LinkedIn,opened,
R585,2024-03-21,Phone,opened,
R585,2024-12-26,LinkedIn,no_response,
R585,2024-05-07,LinkedIn,replied,33
R585,2024-07-01,LinkedIn,sent,
R586,2024-08-30,LinkedIn,clicked,
